read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
ee509b7c-d322-4f4e-b60e-2c24ed6a560d	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	444	12.62	41	49811	2022-11-09T12:42:52.753060+00:00
9e001a54-34b5-4f4a-a27b-b693ec582388	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	811	13.05	113	47672	2022-11-09T12:43:40.753060+00:00
9b60a553-9590-429b-b153-15eee73fdc64	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	362	12.73	493	50477	2022-11-09T12:44:04.753060+00:00
5cedb6a1-22ec-46ee-a51f-0bd954568ab0	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	884	11.13	308	45834	2022-11-09T12:48:24.753060+00:00
cf1e1e79-52c8-48f5-8d26-d3c9707035c3	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	782	14.87	23	49593	2022-11-09T12:48:40.753060+00:00
2c647ae7-d9ba-41cd-817a-b0cb360a974b	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	236	9.90	452	28808	2022-11-09T12:49:05.753060+00:00
29dc4fac-faf9-4bde-8934-acec05b9eda1	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	478	11.90	95	52916	2022-11-09T12:49:39.753060+00:00
380f1d19-c6be-48a4-b2a5-a2c5528b3b38	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	396	13.59	463	48414	2022-11-09T12:51:16.753060+00:00
351f4e03-6f85-4f7e-bd96-d87ff0a56f86	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	1079	13.21	359	55453	2022-11-09T12:51:26.753060+00:00
d25e0acb-3d46-4312-bb0c-01373673f38a	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	611	12.51	11	50459	2022-11-09T12:51:29.753060+00:00
ef89cc5c-cfe2-4736-af5d-36411ede5673	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	921	13.07	495	54672	2022-11-09T12:51:53.753060+00:00
e086fc7d-7c35-4f76-b0e6-454ce2ecba98	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	977	10.55	249	54204	2022-11-09T12:53:11.753060+00:00
d9473f12-df3e-439c-b40c-a312f777cdea	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	105	12.45	420	56134	2022-11-09T12:53:57.753060+00:00
68436549-e90c-4d44-b5fc-21c3ba02c5dc	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	420	13.85	301	50599	2022-11-09T12:55:05.753060+00:00
faee1f4b-a08f-46af-a156-d5f68fd5bc75	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	439	14.63	270	54329	2022-11-09T12:55:25.753060+00:00
