read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
f91ec467-617d-4635-8643-1f01f6c81439	barcode93/reads.fastq	barcode93	1128	13.86	192	17915	2021-11-24T16:00:21Z
fc4cb012-b135-458f-b241-c508a8c939db	barcode93/reads.fastq	barcode93	1214	11.79	118	16552	2021-11-24T15:55:10Z
ac29d670-076e-4f27-98d0-8a0daeb282cb	barcode93/reads.fastq	barcode93	900	13.77	156	16444	2021-11-24T15:55:12Z
ba5314a4-41d6-4502-8345-f2fbba90cae7	barcode93/reads.fastq	barcode93	882	13.68	44	11191	2021-11-24T14:55:41Z
c07d580c-0769-4fa8-b883-45b154d2f2b2	barcode93/reads.fastq	barcode93	896	15.66	192	6836	2021-11-24T13:38:35Z
d882811e-c4c3-4e9c-8323-9a7a0db47d54	barcode93/reads.fastq	barcode93	906	14.40	44	10711	2021-11-24T14:47:49Z
ec8f000b-1365-4ce2-9eb3-48e6b903bb0d	barcode93/reads.fastq	barcode93	1128	11.63	115	16018	2021-11-24T16:09:21Z
ef853fa7-3ced-4006-b0e8-20d45e3d2169	barcode93/reads.fastq	barcode93	905	17.00	134	14715	2021-11-24T16:03:05Z
fbf04ace-9093-4878-9165-067272302238	barcode93/reads.fastq	barcode93	1246	13.87	45	19332	2021-11-24T16:46:13Z
06406d6a-28a6-448c-913e-a011640d801f	barcode93/reads.fastq	barcode93	1160	15.57	139	19682	2021-11-24T16:51:21Z
10c9da06-504a-4d2a-beca-09eff4ed588d	barcode93/reads.fastq	barcode93	1190	11.60	68	15238	2021-11-24T15:51:13Z
2211f9b9-3a01-47ac-9c97-b0e423c23992	barcode93/reads.fastq	barcode93	1284	9.69	168	15251	2021-11-24T15:48:54Z
30e260b8-9bcc-4292-902a-7888a272e7a6	barcode93/reads.fastq	barcode93	1112	10.81	70	18829	2021-11-24T16:21:29Z
4092a050-8ea6-4b4a-80ef-9c0a7d02098e	barcode93/reads.fastq	barcode93	1127	12.96	115	15321	2021-11-24T15:59:32Z
871b002b-a005-41b9-8643-b0469f3d3602	barcode93/reads.fastq	barcode93	1120	14.81	54	13936	2021-11-24T15:16:03Z
9e61e5e0-412e-4355-b5a9-d4e28a63dab6	barcode93/reads.fastq	barcode93	1254	15.48	464	8653	2021-11-24T15:26:45Z
a63780c7-317d-4a0d-b64b-7c6550205e3f	barcode93/reads.fastq	barcode93	1120	13.21	65	11373	2021-11-24T16:14:19Z
f90cf102-fede-4348-ba06-8d5b45a31216	barcode93/reads.fastq	barcode93	1269	15.31	15	14931	2021-11-24T15:38:16Z
012f6934-e29a-439e-9638-26c521916fec	barcode93/reads.fastq	barcode93	1120	12.50	4	15536	2021-11-24T15:56:31Z
0786615b-02f9-4beb-9c48-d2620d2b931a	barcode93/reads.fastq	barcode93	1134	12.87	164	14915	2021-11-24T16:14:04Z
2238bc4a-c675-4150-b018-1fc03b51db6b	barcode93/reads.fastq	barcode93	1144	11.82	174	16627	2021-11-24T16:02:50Z
2b90c4f7-9d5c-4c3f-b57a-7166566ef4f3	barcode93/reads.fastq	barcode93	223	13.23	152	6442	2021-11-24T13:38:48Z
3521fd7f-3c69-4c33-83fd-f71dee5b0686	barcode93/reads.fastq	barcode93	1909	14.78	398	13076	2021-11-24T15:26:29Z
64dbac35-6102-4370-b3c8-acc2222ec2e4	barcode93/reads.fastq	barcode93	890	11.95	281	13113	2021-11-24T15:30:49Z
6c40a76d-3713-4ee2-905d-9ac7506e9aa4	barcode93/reads.fastq	barcode93	902	12.68	49	11516	2021-11-24T15:49:09Z
784d17bc-0109-438f-9f2e-b0c9319f3649	barcode93/reads.fastq	barcode93	695	15.14	390	11850	2021-11-24T15:29:58Z
7ef67e28-0c0c-41b3-80dd-236e3238a267	barcode93/reads.fastq	barcode93	1122	14.53	162	16969	2021-11-24T16:23:15Z
9b661928-e5b4-441f-8346-941a784c71d8	barcode93/reads.fastq	barcode93	1083	15.44	194	21334	2021-11-24T16:45:16Z
9b772d54-1c47-4b4e-b559-081773b53f68	barcode93/reads.fastq	barcode93	845	9.79	226	14731	2021-11-24T16:54:21Z
