read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
59e93ca8-a98c-4b30-858c-ffc35d8c19a0	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	450	11.20	169	15126	2022-08-12T13:23:50.257859+01:00
1107be86-3377-44f1-805d-bebfd15e1feb	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	1129	10.82	41	14821	2022-08-12T13:20:05.257859+01:00
bf83b96c-3bb5-4fca-9ef0-f9ca28631dd3	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	255	10.40	309	15405	2022-08-12T13:32:36.257859+01:00
5f1f1277-7045-48c8-82ca-4001c071e353	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	572	14.28	362	14744	2022-08-12T13:23:48.257859+01:00
284655ec-617d-45d0-bd7a-a0e3aca8108e	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	335	11.04	15	14525	2022-08-12T13:20:06.257859+01:00
c5acc682-8ce9-4a2f-a5c1-03a54b7e441f	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	723	10.48	325	16807	2022-08-12T13:32:31.257859+01:00
75eec885-b28f-4024-bce3-fdb0dea1d0f3	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	245	11.09	217	16168	2022-08-12T13:23:49.257859+01:00
41e8a6e9-431f-4f3f-971d-c3e704849354	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	332	10.58	184	14273	2022-08-12T13:20:02.257859+01:00
ca903cc6-e537-43d1-917e-d5337cb47cea	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	1013	13.53	501	16096	2022-08-12T13:32:35.257859+01:00
80ca6442-c6fb-4785-bb72-3aafb39b08da	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	1108	15.66	283	11853	2022-08-12T13:23:45.257859+01:00
e6693bcc-b581-4af3-8ce7-287dbd09fcb9	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	481	12.31	275	13067	2022-08-12T13:32:36.257859+01:00
458e891e-6e4b-48f1-81df-03696079bf37	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	287	9.96	369	14226	2022-08-12T13:20:06.257859+01:00
a4676cae-0bfd-4408-95a8-e59efd0a175f	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	457	11.76	425	13445	2022-08-12T13:23:51.257859+01:00
64b5a402-a22f-4a9d-83d5-8d59cd64d0e9	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	1153	14.09	86	12667	2022-08-12T13:20:01.257859+01:00
