read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
ab57302a-429e-4519-ac44-660dea768236	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	140	10.26	52	45794	2022-11-09T12:38:08.753060+00:00
aa271f2d-06b7-431d-b441-904dfca0e0c2	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	401	12.99	147	49790	2022-11-09T12:38:20.753060+00:00
b311c127-880d-4a79-8961-48f197ab215f	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	962	14.50	301	43170	2022-11-09T12:39:51.753060+00:00
920296bc-98c7-428d-82b5-6db457a24fb1	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	286	9.72	425	37559	2022-11-09T12:40:34.753060+00:00
f9e1eab2-3e23-4028-b26a-9000e4e5b35d	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	325	11.42	197	34876	2022-11-09T12:42:00.753060+00:00
dc98cbbc-d684-4b9d-ac83-a6eee5c650ef	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	676	13.35	6	54100	2022-11-09T12:43:51.753060+00:00
ed2c4697-009d-42f4-992a-fad3e3b37143	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	438	12.26	481	52270	2022-11-09T12:43:58.753060+00:00
1150226c-9543-4987-bee8-c72919b79082	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	975	12.67	374	52481	2022-11-09T12:44:37.753060+00:00
8e3f374a-cd31-4583-947e-16851baa6151	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	426	13.53	291	49082	2022-11-09T12:45:19.753060+00:00
fd8bdf41-dfbc-492d-a8f2-14f6a10bea16	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	112	9.57	241	4923	2022-11-09T12:46:10.753060+00:00
e035effa-9d6d-4321-a756-73f22a5c65a5	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	137	12.92	339	35115	2022-11-09T12:46:22.753060+00:00
f202554a-56df-404e-82aa-62229df9d06a	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	735	12.18	187	54243	2022-11-09T12:46:25.753060+00:00
3cb8a613-2d39-4c60-b3ce-d14c8bae0c49	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	392	12.39	418	51403	2022-11-09T12:46:27.753060+00:00
0d5a86be-d953-49fc-a8e5-82313398cd2a	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	117	9.44	136	39865	2022-11-09T12:47:06.753060+00:00
df126b84-a066-4220-93db-77d6b2de1671	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	208	10.22	92	53515	2022-11-09T12:47:37.753060+00:00
338a3cf6-df76-44f9-a111-ad2cfb339e49	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	467	12.78	55	53248	2022-11-09T12:47:56.753060+00:00
a827b949-a40f-4d82-b3d8-beb4714509ea	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	610	12.93	495	52874	2022-11-09T12:48:04.753060+00:00
bebc84d6-4c74-4169-b62c-1d9e9d87659e	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	297	10.87	193	54110	2022-11-09T12:48:21.753060+00:00
c18d408d-0e15-419c-9f71-68dc741e7874	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	179	11.77	434	58641	2022-11-09T12:48:54.753060+00:00
f08ae59d-8475-467b-a67b-bf37012b37bd	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	841	13.28	2	55281	2022-11-09T12:51:06.753060+00:00
0ba8437a-ec72-4e7b-8596-839cb6d18a4b	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	441	13.37	355	37829	2022-11-09T12:51:55.753060+00:00
55c0c912-02ad-4521-9e43-62b7c4b4c30b	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	128	10.05	457	54657	2022-11-09T12:52:50.753060+00:00
5de2dcc8-f9a9-44ca-bba3-83edd1810a71	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	388	11.33	96	55308	2022-11-09T12:53:01.753060+00:00
e8219a5c-f474-41dd-b96a-b2f265ed12ce	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	1039	11.83	119	57207	2022-11-09T12:53:59.753060+00:00
